Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666095888,2022-10-18T12:24:48Z,LOT3965,"51.275848,22.924728",2625,181,239
1666095891,2022-10-18T12:24:51Z,LOT3965,"51.274448,22.920609",2600,181,242
1666095894,2022-10-18T12:24:54Z,LOT3965,"51.273285,22.916813",2575,181,244
1666095897,2022-10-18T12:24:57Z,LOT3965,"51.272369,22.913546",2525,180,245
1666095900,2022-10-18T12:25:00Z,LOT3965,"51.271378,22.909851",2500,179,247
1666095903,2022-10-18T12:25:03Z,LOT3965,"51.270401,22.905975",2450,180,248
1666095906,2022-10-18T12:25:06Z,LOT3965,"51.269608,22.902679",2425,180,249
1666095909,2022-10-18T12:25:09Z,LOT3965,"51.268723,22.898788",2425,182,249
1666095912,2022-10-18T12:25:12Z,LOT3965,"51.267841,22.894745",2375,180,250
1666095915,2022-10-18T12:25:15Z,LOT3965,"51.267002,22.891006",2375,179,251
1666095918,2022-10-18T12:25:18Z,LOT3965,"51.266281,22.887268",2325,178,253
1666095921,2022-10-18T12:25:21Z,LOT3965,"51.265511,22.883148",2300,177,253
1666095924,2022-10-18T12:25:24Z,LOT3965,"51.264862,22.879475",2250,176,253
1666095928,2022-10-18T12:25:28Z,LOT3965,"51.264084,22.87554",2225,176,252
1666095933,2022-10-18T12:25:33Z,LOT3965,"51.262627,22.8685",2100,173,252
1666095939,2022-10-18T12:25:39Z,LOT3965,"51.2612,22.861065",2025,168,253
1666095946,2022-10-18T12:25:46Z,LOT3965,"51.259972,22.853851",1950,160,255
1666095951,2022-10-18T12:25:51Z,LOT3965,"51.259041,22.847366",1850,151,257
1666095955,2022-10-18T12:25:55Z,LOT3965,"51.258621,22.844162",1800,150,258
1666095957,2022-10-18T12:25:57Z,LOT3965,"51.258205,22.840958",1750,145,258
1666095961,2022-10-18T12:26:01Z,LOT3965,"51.257813,22.837681",1725,142,259
1666095963,2022-10-18T12:26:03Z,LOT3965,"51.257492,22.83486",1675,138,258
1666095967,2022-10-18T12:26:07Z,LOT3965,"51.25708,22.831594",1625,134,258
1666095972,2022-10-18T12:26:12Z,LOT3965,"51.256439,22.826694",1575,126,257
1666095979,2022-10-18T12:26:19Z,LOT3965,"51.255615,22.820831",1500,120,257
